,snap,isPartial,region,metroCode
2020-08-16,87.0,False,US-IA,638
2020-08-23,42.0,False,US-IA,638
2020-08-30,41.0,False,US-IA,638
2020-09-06,0.0,False,US-IA,638
2020-09-13,41.0,False,US-IA,638
2020-09-20,42.0,False,US-IA,638
2020-09-27,44.0,False,US-IA,638
2020-10-04,45.0,False,US-IA,638
2020-10-11,100.0,False,US-IA,638
2020-10-18,0.0,False,US-IA,638
2020-10-25,49.0,False,US-IA,638
2020-11-01,0.0,False,US-IA,638
2020-11-08,45.0,False,US-IA,638
2020-11-15,47.0,False,US-IA,638
2020-11-22,0.0,False,US-IA,638
2020-11-29,99.0,False,US-IA,638
2020-12-06,0.0,False,US-IA,638
2020-12-13,0.0,False,US-IA,638
2020-12-20,49.0,False,US-IA,638
2020-12-27,46.0,False,US-IA,638
2020-01-05,36.0,False,US-IA,605
2020-01-12,68.0,False,US-IA,605
2020-01-19,17.0,False,US-IA,605
2020-01-26,0.0,False,US-IA,605
2020-02-02,0.0,False,US-IA,605
2020-02-09,32.0,False,US-IA,605
2020-02-16,49.0,False,US-IA,605
2020-02-23,31.0,False,US-IA,605
2020-03-01,16.0,False,US-IA,605
2020-03-08,73.0,False,US-IA,605
2020-03-15,95.0,False,US-IA,605
2020-03-22,31.0,False,US-IA,605
2020-03-29,30.0,False,US-IA,605
2020-04-05,46.0,False,US-IA,605
2020-04-12,100.0,False,US-IA,605
2020-04-19,0.0,False,US-IA,605
2020-04-26,60.0,False,US-IA,605
2020-05-03,30.0,False,US-IA,605
2020-05-10,60.0,False,US-IA,605
2020-05-17,16.0,False,US-IA,605
2020-05-24,0.0,False,US-IA,605
2020-05-31,33.0,False,US-IA,605
2020-06-07,83.0,False,US-IA,605
2020-06-14,50.0,False,US-IA,605
2020-06-21,0.0,False,US-IA,605
2020-06-28,18.0,False,US-IA,605
2020-07-05,48.0,False,US-IA,605
2020-07-12,33.0,False,US-IA,605
2020-07-19,17.0,False,US-IA,605
2020-07-26,53.0,False,US-IA,605
2020-08-02,90.0,False,US-IA,605
2020-08-09,18.0,False,US-IA,605
2020-08-16,17.0,False,US-IA,605
2020-08-23,32.0,False,US-IA,605
2020-08-30,64.0,False,US-IA,605
2020-09-06,16.0,False,US-IA,605
2020-09-13,48.0,False,US-IA,605
2020-09-20,47.0,False,US-IA,605
2020-09-27,35.0,False,US-IA,605
2020-10-04,35.0,False,US-IA,605
2020-10-11,19.0,False,US-IA,605
2020-10-18,56.0,False,US-IA,605
2020-10-25,56.0,False,US-IA,605
2020-11-01,43.0,False,US-IA,605
2020-11-08,0.0,False,US-IA,605
2020-11-15,54.0,False,US-IA,605
2020-11-22,0.0,False,US-IA,605
2020-11-29,53.0,False,US-IA,605
2020-12-06,36.0,False,US-IA,605
2020-12-13,75.0,False,US-IA,605
2020-12-20,61.0,False,US-IA,605
2020-12-27,96.0,False,US-IA,605
2020-01-05,59.0,False,US-IA,678
2020-01-12,39.0,False,US-IA,678
2020-01-19,48.0,False,US-IA,678
2020-01-26,32.0,False,US-IA,678
2020-02-02,56.0,False,US-IA,678
2020-02-09,32.0,False,US-IA,678
2020-02-16,56.0,False,US-IA,678
2020-02-23,15.0,False,US-IA,678
2020-03-01,47.0,False,US-IA,678
2020-03-08,38.0,False,US-IA,678
2020-03-15,69.0,False,US-IA,678
2020-03-22,29.0,False,US-IA,678
2020-03-29,35.0,False,US-IA,678
2020-04-05,49.0,False,US-IA,678
2020-04-12,54.0,False,US-IA,678
2020-04-19,49.0,False,US-IA,678
2020-04-26,35.0,False,US-IA,678
2020-05-03,70.0,False,US-IA,678
2020-05-10,71.0,False,US-IA,678
2020-05-17,45.0,False,US-IA,678
2020-05-24,46.0,False,US-IA,678
2020-05-31,46.0,False,US-IA,678
2020-06-07,54.0,False,US-IA,678
2020-06-14,79.0,False,US-IA,678
2020-06-21,40.0,False,US-IA,678
2020-06-28,41.0,False,US-IA,678
2020-07-05,42.0,False,US-IA,678
2020-07-12,34.0,False,US-IA,678
2020-07-19,41.0,False,US-IA,678
2020-07-26,42.0,False,US-IA,678
2020-08-02,33.0,False,US-IA,678
2020-08-09,41.0,False,US-IA,678
2020-08-16,100.0,False,US-IA,678
2020-08-23,0.0,False,US-IA,678
2020-08-30,63.0,False,US-IA,678
2020-09-06,63.0,False,US-IA,678
2020-09-13,39.0,False,US-IA,678
2020-09-20,47.0,False,US-IA,678
2020-09-27,42.0,False,US-IA,678
2020-10-04,41.0,False,US-IA,678
2020-10-11,9.0,False,US-IA,678
2020-10-18,54.0,False,US-IA,678
2020-10-25,61.0,False,US-IA,678
2020-11-01,21.0,False,US-IA,678
2020-11-08,59.0,False,US-IA,678
2020-11-15,52.0,False,US-IA,678
2020-11-22,18.0,False,US-IA,678
2020-11-29,42.0,False,US-IA,678
2020-12-06,26.0,False,US-IA,678
2020-12-13,62.0,False,US-IA,678
2020-12-20,84.0,False,US-IA,678
2020-12-27,44.0,False,US-IA,678
2020-01-05,0.0,False,US-KS,736
2020-01-12,24.0,False,US-KS,736
2020-01-19,25.0,False,US-KS,736
2020-01-26,24.0,False,US-KS,736
2020-02-02,0.0,False,US-KS,736
2020-02-09,46.0,False,US-KS,736
2020-02-16,22.0,False,US-KS,736
2020-02-23,45.0,False,US-KS,736
2020-03-01,0.0,False,US-KS,736
2020-03-08,49.0,False,US-KS,736
2020-03-15,89.0,False,US-KS,736
2020-03-22,43.0,False,US-KS,736
2020-03-29,0.0,False,US-KS,736
2020-04-05,88.0,False,US-KS,736
2020-04-12,20.0,False,US-KS,736
2020-04-19,81.0,False,US-KS,736
2020-04-26,60.0,False,US-KS,736
2020-05-03,21.0,False,US-KS,736
2020-05-10,22.0,False,US-KS,736
2020-05-17,65.0,False,US-KS,736
2020-05-24,68.0,False,US-KS,736
2020-05-31,67.0,False,US-KS,736
2020-06-07,22.0,False,US-KS,736
2020-06-14,24.0,False,US-KS,736
2020-06-21,69.0,False,US-KS,736
2020-06-28,47.0,False,US-KS,736
2020-07-05,73.0,False,US-KS,736
2020-07-12,25.0,False,US-KS,736
2020-07-19,73.0,False,US-KS,736
2020-07-26,48.0,False,US-KS,736
2020-08-02,73.0,False,US-KS,736
2020-08-09,47.0,False,US-KS,736
2020-08-16,24.0,False,US-KS,736
2020-08-23,0.0,False,US-KS,736
2020-08-30,83.0,False,US-KS,736
2020-09-06,41.0,False,US-KS,736
2020-09-13,0.0,False,US-KS,736
2020-09-20,0.0,False,US-KS,736
2020-09-27,45.0,False,US-KS,736
2020-10-04,25.0,False,US-KS,736
2020-10-11,0.0,False,US-KS,736
2020-10-18,24.0,False,US-KS,736
2020-10-25,25.0,False,US-KS,736
2020-11-01,20.0,False,US-KS,736
2020-11-08,0.0,False,US-KS,736
2020-11-15,51.0,False,US-KS,736
2020-11-22,100.0,False,US-KS,736
2020-11-29,70.0,False,US-KS,736
2020-12-06,49.0,False,US-KS,736
2020-12-13,0.0,False,US-KS,736
2020-12-20,0.0,False,US-KS,736
2020-12-27,51.0,False,US-KS,736
2020-01-05,48.0,False,US-KS,564
2020-01-12,33.0,False,US-KS,564
2020-01-19,77.0,False,US-KS,564
2020-01-26,27.0,False,US-KS,564
2020-02-02,7.0,False,US-KS,564
2020-02-09,34.0,False,US-KS,564
2020-02-16,40.0,False,US-KS,564
2020-02-23,59.0,False,US-KS,564
2020-03-01,46.0,False,US-KS,564
2020-03-08,47.0,False,US-KS,564
2020-03-15,57.0,False,US-KS,564
2020-03-22,80.0,False,US-KS,564
2020-03-29,92.0,False,US-KS,564
2020-04-05,61.0,False,US-KS,564
2020-04-12,63.0,False,US-KS,564
2020-04-19,70.0,False,US-KS,564
2020-04-26,48.0,False,US-KS,564
2020-05-03,60.0,False,US-KS,564
2020-05-10,73.0,False,US-KS,564
2020-05-17,94.0,False,US-KS,564
2020-05-24,100.0,False,US-KS,564
2020-05-31,33.0,False,US-KS,564
2020-06-07,67.0,False,US-KS,564
2020-06-14,73.0,False,US-KS,564
2020-06-21,27.0,False,US-KS,564
2020-06-28,99.0,False,US-KS,564
2020-07-05,70.0,False,US-KS,564
2020-07-12,85.0,False,US-KS,564
2020-07-19,35.0,False,US-KS,564
2020-07-26,55.0,False,US-KS,564
2020-08-02,71.0,False,US-KS,564
2020-08-09,35.0,False,US-KS,564
2020-08-16,50.0,False,US-KS,564
2020-08-23,47.0,False,US-KS,564
2020-08-30,81.0,False,US-KS,564
2020-09-06,55.0,False,US-KS,564
2020-09-13,59.0,False,US-KS,564
2020-09-20,33.0,False,US-KS,564
2020-09-27,96.0,False,US-KS,564
2020-10-04,28.0,False,US-KS,564
2020-10-11,66.0,False,US-KS,564
2020-10-18,44.0,False,US-KS,564
2020-10-25,29.0,False,US-KS,564
2020-11-01,35.0,False,US-KS,564
2020-11-08,41.0,False,US-KS,564
2020-11-15,57.0,False,US-KS,564
2020-11-22,36.0,False,US-KS,564
2020-11-29,34.0,False,US-KS,564
2020-12-06,41.0,False,US-KS,564
2020-12-13,70.0,False,US-KS,564
2020-12-20,30.0,False,US-KS,564
2020-12-27,56.0,False,US-KS,564
2020-01-05,58.0,False,US-KS,515
2020-01-12,40.0,False,US-KS,515
2020-01-19,70.0,False,US-KS,515
2020-01-26,56.0,False,US-KS,515
2020-02-02,66.0,False,US-KS,515
2020-02-09,80.0,False,US-KS,515
2020-02-16,87.0,False,US-KS,515
2020-02-23,34.0,False,US-KS,515
2020-03-01,53.0,False,US-KS,515
2020-03-08,56.0,False,US-KS,515
2020-03-15,29.0,False,US-KS,515
2020-03-22,47.0,False,US-KS,515
2020-03-29,79.0,False,US-KS,515
2020-04-05,100.0,False,US-KS,515
2020-04-12,75.0,False,US-KS,515
2020-04-19,58.0,False,US-KS,515
2020-04-26,66.0,False,US-KS,515
2020-05-03,70.0,False,US-KS,515
2020-05-10,80.0,False,US-KS,515
2020-05-17,77.0,False,US-KS,515
2020-05-24,63.0,False,US-KS,515
2020-05-31,50.0,False,US-KS,515
2020-06-07,38.0,False,US-KS,515
2020-06-14,52.0,False,US-KS,515
2020-06-21,52.0,False,US-KS,515
2020-06-28,74.0,False,US-KS,515
2020-07-05,57.0,False,US-KS,515
2020-07-12,91.0,False,US-KS,515
2020-07-19,70.0,False,US-KS,515
2020-07-26,66.0,False,US-KS,515
2020-08-02,74.0,False,US-KS,515
2020-08-09,85.0,False,US-KS,515
2020-08-16,63.0,False,US-KS,515
2020-08-23,66.0,False,US-KS,515
2020-08-30,45.0,False,US-KS,515
2020-09-06,74.0,False,US-KS,515
2020-09-13,38.0,False,US-KS,515
2020-09-20,49.0,False,US-KS,515
2020-09-27,40.0,False,US-KS,515
2020-10-04,42.0,False,US-KS,515
2020-10-11,23.0,False,US-KS,515
2020-10-18,63.0,False,US-KS,515
2020-10-25,46.0,False,US-KS,515
2020-11-01,32.0,False,US-KS,515
2020-11-08,60.0,False,US-KS,515
2020-11-15,76.0,False,US-KS,515
2020-11-22,59.0,False,US-KS,515
2020-11-29,43.0,False,US-KS,515
2020-12-06,34.0,False,US-KS,515
2020-12-13,52.0,False,US-KS,515
2020-12-20,42.0,False,US-KS,515
2020-12-27,58.0,False,US-KS,515
2020-01-05,53.0,False,US-KS,649
2020-01-12,0.0,False,US-KS,649
2020-01-19,13.0,False,US-KS,649
2020-01-26,0.0,False,US-KS,649
2020-02-02,26.0,False,US-KS,649
2020-02-09,64.0,False,US-KS,649
2020-02-16,51.0,False,US-KS,649
2020-02-23,25.0,False,US-KS,649
2020-03-01,37.0,False,US-KS,649
2020-03-08,25.0,False,US-KS,649
2020-03-15,48.0,False,US-KS,649
2020-03-22,82.0,False,US-KS,649
2020-03-29,95.0,False,US-KS,649
2020-04-05,48.0,False,US-KS,649
2020-04-12,33.0,False,US-KS,649
2020-04-19,45.0,False,US-KS,649
2020-04-26,34.0,False,US-KS,649
2020-05-03,46.0,False,US-KS,649
2020-05-10,59.0,False,US-KS,649
2020-05-17,62.0,False,US-KS,649
2020-05-24,90.0,False,US-KS,649
2020-05-31,51.0,False,US-KS,649
2020-06-07,100.0,False,US-KS,649
2020-06-14,53.0,False,US-KS,649
2020-06-21,53.0,False,US-KS,649
2020-06-28,14.0,False,US-KS,649
2020-07-05,40.0,False,US-KS,649
2020-07-12,56.0,False,US-KS,649
2020-07-19,14.0,False,US-KS,649
2020-07-26,27.0,False,US-KS,649
2020-08-02,55.0,False,US-KS,649
2020-08-09,13.0,False,US-KS,649
2020-08-16,90.0,False,US-KS,649
2020-08-23,66.0,False,US-KS,649
2020-08-30,43.0,False,US-KS,649
2020-09-06,0.0,False,US-KS,649
2020-09-13,50.0,False,US-KS,649
2020-09-20,90.0,False,US-KS,649
2020-09-27,54.0,False,US-KS,649
2020-10-04,28.0,False,US-KS,649
2020-10-11,45.0,False,US-KS,649
2020-10-18,60.0,False,US-KS,649
2020-10-25,0.0,False,US-KS,649
2020-11-01,36.0,False,US-KS,649
2020-11-08,14.0,False,US-KS,649
2020-11-15,73.0,False,US-KS,649
2020-11-22,59.0,False,US-KS,649
2020-11-29,14.0,False,US-KS,649
2020-12-06,57.0,False,US-KS,649
2020-12-13,29.0,False,US-KS,649
2020-12-20,15.0,False,US-KS,649
2020-12-27,42.0,False,US-KS,649
2020-01-05,60.0,False,US-KS,557
2020-01-12,37.0,False,US-KS,557
2020-01-19,58.0,False,US-KS,557
2020-01-26,45.0,False,US-KS,557
2020-02-02,19.0,False,US-KS,557
2020-02-09,32.0,False,US-KS,557
2020-02-16,25.0,False,US-KS,557
2020-02-23,43.0,False,US-KS,557
2020-03-01,48.0,False,US-KS,557
2020-03-08,61.0,False,US-KS,557
2020-03-15,50.0,False,US-KS,557
2020-03-22,84.0,False,US-KS,557
2020-03-29,65.0,False,US-KS,557
2020-04-05,60.0,False,US-KS,557
2020-04-12,86.0,False,US-KS,557
2020-04-19,39.0,False,US-KS,557
2020-04-26,58.0,False,US-KS,557
2020-05-03,46.0,False,US-KS,557
2020-05-10,36.0,False,US-KS,557
2020-05-17,64.0,False,US-KS,557
2020-05-24,30.0,False,US-KS,557
2020-05-31,48.0,False,US-KS,557
2020-06-07,60.0,False,US-KS,557
2020-06-14,30.0,False,US-KS,557
2020-06-21,55.0,False,US-KS,557
2020-06-28,31.0,False,US-KS,557
2020-07-05,57.0,False,US-KS,557
2020-07-12,57.0,False,US-KS,557
2020-07-19,44.0,False,US-KS,557
2020-07-26,100.0,False,US-KS,557
2020-08-02,68.0,False,US-KS,557
2020-08-09,68.0,False,US-KS,557
2020-08-16,60.0,False,US-KS,557
2020-08-23,53.0,False,US-KS,557
2020-08-30,47.0,False,US-KS,557
2020-09-06,54.0,False,US-KS,557
2020-09-13,52.0,False,US-KS,557
2020-09-20,65.0,False,US-KS,557
2020-09-27,69.0,False,US-KS,557
2020-10-04,57.0,False,US-KS,557
2020-10-11,61.0,False,US-KS,557
2020-10-18,73.0,False,US-KS,557
2020-10-25,89.0,False,US-KS,557
2020-11-01,34.0,False,US-KS,557
2020-11-08,39.0,False,US-KS,557
2020-11-15,34.0,False,US-KS,557
2020-11-22,67.0,False,US-KS,557
2020-11-29,71.0,False,US-KS,557
2020-12-06,53.0,False,US-KS,557
2020-12-13,47.0,False,US-KS,557
2020-12-20,70.0,False,US-KS,557
2020-12-27,32.0,False,US-KS,557
2020-01-05,44.0,False,US-KS,541
2020-01-12,52.0,False,US-KS,541
2020-01-19,24.0,False,US-KS,541
2020-01-26,53.0,False,US-KS,541
2020-02-02,23.0,False,US-KS,541
2020-02-09,47.0,False,US-KS,541
2020-02-16,40.0,False,US-KS,541
2020-02-23,56.0,False,US-KS,541
2020-03-01,34.0,False,US-KS,541
