,food bank,isPartial,region,metroCode
2020-03-29,0.0,False,US-AR,734
2020-04-05,100.0,False,US-AR,734
2020-04-12,32.0,False,US-AR,734
2020-04-19,0.0,False,US-AR,734
2020-04-26,0.0,False,US-AR,734
2020-05-03,0.0,False,US-AR,734
2020-05-10,0.0,False,US-AR,734
2020-05-17,0.0,False,US-AR,734
2020-05-24,0.0,False,US-AR,734
2020-05-31,0.0,False,US-AR,734
2020-06-07,0.0,False,US-AR,734
2020-06-14,0.0,False,US-AR,734
2020-06-21,0.0,False,US-AR,734
2020-06-28,0.0,False,US-AR,734
2020-07-05,0.0,False,US-AR,734
2020-07-12,0.0,False,US-AR,734
2020-07-19,0.0,False,US-AR,734
2020-07-26,0.0,False,US-AR,734
2020-08-02,40.0,False,US-AR,734
2020-08-09,38.0,False,US-AR,734
2020-08-16,0.0,False,US-AR,734
2020-08-23,32.0,False,US-AR,734
2020-08-30,0.0,False,US-AR,734
2020-09-06,35.0,False,US-AR,734
2020-09-13,0.0,False,US-AR,734
2020-09-20,0.0,False,US-AR,734
2020-09-27,0.0,False,US-AR,734
2020-10-04,0.0,False,US-AR,734
2020-10-11,0.0,False,US-AR,734
2020-10-18,0.0,False,US-AR,734
2020-10-25,0.0,False,US-AR,734
2020-11-01,0.0,False,US-AR,734
2020-11-08,0.0,False,US-AR,734
2020-11-15,41.0,False,US-AR,734
2020-11-22,0.0,False,US-AR,734
2020-11-29,0.0,False,US-AR,734
2020-12-06,0.0,False,US-AR,734
2020-12-13,0.0,False,US-AR,734
2020-12-20,0.0,False,US-AR,734
2020-12-27,0.0,False,US-AR,734
2020-01-05,0.0,False,US-AR,693
2020-01-12,36.0,False,US-AR,693
2020-01-19,0.0,False,US-AR,693
2020-01-26,19.0,False,US-AR,693
2020-02-02,18.0,False,US-AR,693
2020-02-09,0.0,False,US-AR,693
2020-02-16,18.0,False,US-AR,693
2020-02-23,36.0,False,US-AR,693
2020-03-01,18.0,False,US-AR,693
2020-03-08,35.0,False,US-AR,693
2020-03-15,34.0,False,US-AR,693
2020-03-22,36.0,False,US-AR,693
2020-03-29,51.0,False,US-AR,693
2020-04-05,17.0,False,US-AR,693
2020-04-12,33.0,False,US-AR,693
2020-04-19,0.0,False,US-AR,693
2020-04-26,100.0,False,US-AR,693
2020-05-03,17.0,False,US-AR,693
2020-05-10,17.0,False,US-AR,693
2020-05-17,85.0,False,US-AR,693
2020-05-24,35.0,False,US-AR,693
2020-05-31,0.0,False,US-AR,693
2020-06-07,34.0,False,US-AR,693
2020-06-14,18.0,False,US-AR,693
2020-06-21,36.0,False,US-AR,693
2020-06-28,18.0,False,US-AR,693
2020-07-05,18.0,False,US-AR,693
2020-07-12,37.0,False,US-AR,693
2020-07-19,55.0,False,US-AR,693
2020-07-26,0.0,False,US-AR,693
2020-08-02,19.0,False,US-AR,693
2020-08-09,0.0,False,US-AR,693
2020-08-16,56.0,False,US-AR,693
2020-08-23,0.0,False,US-AR,693
2020-08-30,49.0,False,US-AR,693
2020-09-06,35.0,False,US-AR,693
2020-09-13,17.0,False,US-AR,693
2020-09-20,17.0,False,US-AR,693
2020-09-27,73.0,False,US-AR,693
2020-10-04,56.0,False,US-AR,693
2020-10-11,0.0,False,US-AR,693
2020-10-18,42.0,False,US-AR,693
2020-10-25,0.0,False,US-AR,693
2020-11-01,17.0,False,US-AR,693
2020-11-08,20.0,False,US-AR,693
2020-11-15,41.0,False,US-AR,693
2020-11-22,0.0,False,US-AR,693
2020-11-29,39.0,False,US-AR,693
2020-12-06,0.0,False,US-AR,693
2020-12-13,78.0,False,US-AR,693
2020-12-20,20.0,False,US-AR,693
2020-12-27,0.0,False,US-AR,693
2020-01-05,0.0,False,US-AR,640
2020-01-12,31.0,False,US-AR,640
2020-01-19,11.0,False,US-AR,640
2020-01-26,27.0,False,US-AR,640
2020-02-02,0.0,False,US-AR,640
2020-02-09,26.0,False,US-AR,640
2020-02-16,13.0,False,US-AR,640
2020-02-23,0.0,False,US-AR,640
2020-03-01,25.0,False,US-AR,640
2020-03-08,13.0,False,US-AR,640
2020-03-15,25.0,False,US-AR,640
2020-03-22,72.0,False,US-AR,640
2020-03-29,73.0,False,US-AR,640
2020-04-05,87.0,False,US-AR,640
2020-04-12,81.0,False,US-AR,640
2020-04-19,23.0,False,US-AR,640
2020-04-26,72.0,False,US-AR,640
2020-05-03,72.0,False,US-AR,640
2020-05-10,74.0,False,US-AR,640
2020-05-17,87.0,False,US-AR,640
2020-05-24,40.0,False,US-AR,640
2020-05-31,25.0,False,US-AR,640
2020-06-07,100.0,False,US-AR,640
2020-06-14,64.0,False,US-AR,640
2020-06-21,26.0,False,US-AR,640
2020-06-28,27.0,False,US-AR,640
2020-07-05,54.0,False,US-AR,640
2020-07-12,67.0,False,US-AR,640
2020-07-19,40.0,False,US-AR,640
2020-07-26,80.0,False,US-AR,640
2020-08-02,67.0,False,US-AR,640
2020-08-09,66.0,False,US-AR,640
2020-08-16,26.0,False,US-AR,640
2020-08-23,37.0,False,US-AR,640
2020-08-30,74.0,False,US-AR,640
2020-09-06,78.0,False,US-AR,640
2020-09-13,25.0,False,US-AR,640
2020-09-20,50.0,False,US-AR,640
2020-09-27,13.0,False,US-AR,640
2020-10-04,40.0,False,US-AR,640
2020-10-11,29.0,False,US-AR,640
2020-10-18,99.0,False,US-AR,640
2020-10-25,27.0,False,US-AR,640
2020-11-01,12.0,False,US-AR,640
2020-11-08,54.0,False,US-AR,640
2020-11-15,28.0,False,US-AR,640
2020-11-22,58.0,False,US-AR,640
2020-11-29,53.0,False,US-AR,640
2020-12-06,81.0,False,US-AR,640
2020-12-13,41.0,False,US-AR,640
2020-12-20,58.0,False,US-AR,640
2020-12-27,81.0,False,US-AR,640
2020-01-05,43.0,False,US-AR,628
2020-01-12,0.0,False,US-AR,628
2020-01-19,0.0,False,US-AR,628
2020-01-26,0.0,False,US-AR,628
2020-02-02,0.0,False,US-AR,628
2020-02-09,0.0,False,US-AR,628
2020-02-16,0.0,False,US-AR,628
2020-02-23,41.0,False,US-AR,628
2020-03-01,82.0,False,US-AR,628
2020-03-08,0.0,False,US-AR,628
2020-03-15,39.0,False,US-AR,628
2020-03-22,0.0,False,US-AR,628
2020-03-29,0.0,False,US-AR,628
2020-04-05,0.0,False,US-AR,628
2020-04-12,76.0,False,US-AR,628
2020-04-19,0.0,False,US-AR,628
2020-04-26,0.0,False,US-AR,628
2020-05-03,0.0,False,US-AR,628
2020-05-10,0.0,False,US-AR,628
2020-05-17,0.0,False,US-AR,628
2020-05-24,0.0,False,US-AR,628
2020-05-31,0.0,False,US-AR,628
2020-06-07,0.0,False,US-AR,628
2020-06-14,0.0,False,US-AR,628
2020-06-21,0.0,False,US-AR,628
2020-06-28,0.0,False,US-AR,628
2020-07-05,0.0,False,US-AR,628
2020-07-12,0.0,False,US-AR,628
2020-07-19,44.0,False,US-AR,628
2020-07-26,45.0,False,US-AR,628
2020-08-02,45.0,False,US-AR,628
2020-08-09,0.0,False,US-AR,628
2020-08-16,0.0,False,US-AR,628
2020-08-23,0.0,False,US-AR,628
2020-08-30,0.0,False,US-AR,628
2020-09-06,0.0,False,US-AR,628
2020-09-13,39.0,False,US-AR,628
2020-09-20,0.0,False,US-AR,628
2020-09-27,0.0,False,US-AR,628
2020-10-04,42.0,False,US-AR,628
2020-10-11,0.0,False,US-AR,628
2020-10-18,46.0,False,US-AR,628
2020-10-25,0.0,False,US-AR,628
2020-11-01,0.0,False,US-AR,628
2020-11-08,0.0,False,US-AR,628
2020-11-15,46.0,False,US-AR,628
2020-11-22,0.0,False,US-AR,628
2020-11-29,0.0,False,US-AR,628
2020-12-06,0.0,False,US-AR,628
2020-12-13,87.0,False,US-AR,628
2020-12-20,100.0,False,US-AR,628
2020-12-27,0.0,False,US-AR,628
2020-01-05,0.0,False,US-AR,612
2020-01-12,0.0,False,US-AR,612
2020-01-19,0.0,False,US-AR,612
2020-01-26,0.0,False,US-AR,612
2020-02-02,36.0,False,US-AR,612
2020-02-09,0.0,False,US-AR,612
2020-02-16,0.0,False,US-AR,612
2020-02-23,0.0,False,US-AR,612
2020-03-01,0.0,False,US-AR,612
2020-03-08,0.0,False,US-AR,612
2020-03-15,69.0,False,US-AR,612
2020-03-22,0.0,False,US-AR,612
2020-03-29,33.0,False,US-AR,612
2020-04-05,100.0,False,US-AR,612
2020-04-12,65.0,False,US-AR,612
2020-04-19,63.0,False,US-AR,612
2020-04-26,67.0,False,US-AR,612
2020-05-03,0.0,False,US-AR,612
2020-05-10,0.0,False,US-AR,612
2020-05-17,34.0,False,US-AR,612
2020-05-24,35.0,False,US-AR,612
2020-05-31,0.0,False,US-AR,612
2020-06-07,0.0,False,US-AR,612
2020-06-14,35.0,False,US-AR,612
2020-06-21,0.0,False,US-AR,612
2020-06-28,0.0,False,US-AR,612
2020-07-05,37.0,False,US-AR,612
2020-07-12,37.0,False,US-AR,612
2020-07-19,37.0,False,US-AR,612
2020-07-26,37.0,False,US-AR,612
2020-08-02,75.0,False,US-AR,612
2020-08-09,0.0,False,US-AR,612
2020-08-16,37.0,False,US-AR,612
2020-08-23,0.0,False,US-AR,612
2020-08-30,0.0,False,US-AR,612
2020-09-06,0.0,False,US-AR,612
2020-09-13,34.0,False,US-AR,612
2020-09-20,0.0,False,US-AR,612
2020-09-27,0.0,False,US-AR,612
2020-10-04,0.0,False,US-AR,612
2020-10-11,82.0,False,US-AR,612
2020-10-18,0.0,False,US-AR,612
2020-10-25,0.0,False,US-AR,612
2020-11-01,0.0,False,US-AR,612
2020-11-08,0.0,False,US-AR,612
2020-11-15,41.0,False,US-AR,612
2020-11-22,0.0,False,US-AR,612
2020-11-29,0.0,False,US-AR,612
2020-12-06,0.0,False,US-AR,612
2020-12-13,80.0,False,US-AR,612
2020-12-20,0.0,False,US-AR,612
2020-12-27,0.0,False,US-AR,612
2020-01-05,0.0,False,US-AR,619
2020-01-12,30.0,False,US-AR,619
2020-01-19,0.0,False,US-AR,619
2020-01-26,0.0,False,US-AR,619
2020-02-02,0.0,False,US-AR,619
2020-02-09,0.0,False,US-AR,619
2020-02-16,31.0,False,US-AR,619
2020-02-23,0.0,False,US-AR,619
2020-03-01,0.0,False,US-AR,619
2020-03-08,29.0,False,US-AR,619
2020-03-15,0.0,False,US-AR,619
2020-03-22,57.0,False,US-AR,619
2020-03-29,27.0,False,US-AR,619
2020-04-05,0.0,False,US-AR,619
2020-04-12,78.0,False,US-AR,619
2020-04-19,53.0,False,US-AR,619
2020-04-26,0.0,False,US-AR,619
2020-05-03,0.0,False,US-AR,619
2020-05-10,27.0,False,US-AR,619
2020-05-17,27.0,False,US-AR,619
2020-05-24,28.0,False,US-AR,619
2020-05-31,28.0,False,US-AR,619
2020-06-07,28.0,False,US-AR,619
2020-06-14,0.0,False,US-AR,619
2020-06-21,0.0,False,US-AR,619
2020-06-28,30.0,False,US-AR,619
2020-07-05,31.0,False,US-AR,619
2020-07-12,31.0,False,US-AR,619
2020-07-19,31.0,False,US-AR,619
2020-07-26,30.0,False,US-AR,619
2020-08-02,0.0,False,US-AR,619
2020-08-09,0.0,False,US-AR,619
2020-08-16,0.0,False,US-AR,619
2020-08-23,28.0,False,US-AR,619
2020-08-30,27.0,False,US-AR,619
2020-09-06,28.0,False,US-AR,619
2020-09-13,0.0,False,US-AR,619
2020-09-20,58.0,False,US-AR,619
2020-09-27,0.0,False,US-AR,619
2020-10-04,32.0,False,US-AR,619
2020-10-11,34.0,False,US-AR,619
2020-10-18,34.0,False,US-AR,619
2020-10-25,33.0,False,US-AR,619
2020-11-01,0.0,False,US-AR,619
2020-11-08,0.0,False,US-AR,619
2020-11-15,100.0,False,US-AR,619
2020-11-22,65.0,False,US-AR,619
2020-11-29,0.0,False,US-AR,619
2020-12-06,33.0,False,US-AR,619
2020-12-13,34.0,False,US-AR,619
2020-12-20,0.0,False,US-AR,619
2020-12-27,0.0,False,US-AR,619
2020-01-05,0.0,False,US-CA,800
2020-01-12,40.0,False,US-CA,800
2020-01-19,0.0,False,US-CA,800
2020-01-26,0.0,False,US-CA,800
2020-02-02,0.0,False,US-CA,800
2020-02-09,0.0,False,US-CA,800
2020-02-16,39.0,False,US-CA,800
2020-02-23,0.0,False,US-CA,800
2020-03-01,0.0,False,US-CA,800
2020-03-08,37.0,False,US-CA,800
2020-03-15,35.0,False,US-CA,800
2020-03-22,0.0,False,US-CA,800
2020-03-29,67.0,False,US-CA,800
2020-04-05,0.0,False,US-CA,800
2020-04-12,96.0,False,US-CA,800
2020-04-19,32.0,False,US-CA,800
2020-04-26,32.0,False,US-CA,800
2020-05-03,32.0,False,US-CA,800
2020-05-10,0.0,False,US-CA,800
2020-05-17,100.0,False,US-CA,800
2020-05-24,0.0,False,US-CA,800
2020-05-31,34.0,False,US-CA,800
2020-06-07,35.0,False,US-CA,800
2020-06-14,0.0,False,US-CA,800
2020-06-21,0.0,False,US-CA,800
2020-06-28,0.0,False,US-CA,800
2020-07-05,38.0,False,US-CA,800
2020-07-12,0.0,False,US-CA,800
2020-07-19,0.0,False,US-CA,800
2020-07-26,38.0,False,US-CA,800
2020-08-02,38.0,False,US-CA,800
2020-08-09,0.0,False,US-CA,800
2020-08-16,0.0,False,US-CA,800
2020-08-23,33.0,False,US-CA,800
2020-08-30,0.0,False,US-CA,800
2020-09-06,0.0,False,US-CA,800
2020-09-13,0.0,False,US-CA,800
2020-09-20,0.0,False,US-CA,800
2020-09-27,0.0,False,US-CA,800
2020-10-04,0.0,False,US-CA,800
2020-10-11,42.0,False,US-CA,800
2020-10-18,0.0,False,US-CA,800
2020-10-25,42.0,False,US-CA,800
2020-11-01,0.0,False,US-CA,800
2020-11-08,0.0,False,US-CA,800
2020-11-15,0.0,False,US-CA,800
2020-11-22,43.0,False,US-CA,800
2020-11-29,0.0,False,US-CA,800
2020-12-06,0.0,False,US-CA,800
2020-12-13,41.0,False,US-CA,800
2020-12-20,0.0,False,US-CA,800
2020-12-27,41.0,False,US-CA,800
2020-01-05,0.0,False,US-CA,868
2020-01-12,0.0,False,US-CA,868
2020-01-19,0.0,False,US-CA,868
2020-01-26,0.0,False,US-CA,868
2020-02-02,22.0,False,US-CA,868
2020-02-09,0.0,False,US-CA,868
2020-02-16,0.0,False,US-CA,868
2020-02-23,0.0,False,US-CA,868
2020-03-01,0.0,False,US-CA,868
2020-03-08,0.0,False,US-CA,868
2020-03-15,0.0,False,US-CA,868
2020-03-22,39.0,False,US-CA,868
2020-03-29,19.0,False,US-CA,868
2020-04-05,0.0,False,US-CA,868
2020-04-12,0.0,False,US-CA,868
2020-04-19,18.0,False,US-CA,868
2020-04-26,36.0,False,US-CA,868
2020-05-03,0.0,False,US-CA,868
2020-05-10,0.0,False,US-CA,868
2020-05-17,0.0,False,US-CA,868
2020-05-24,0.0,False,US-CA,868
2020-05-31,0.0,False,US-CA,868
2020-06-07,0.0,False,US-CA,868
2020-06-14,0.0,False,US-CA,868
2020-06-21,0.0,False,US-CA,868
2020-06-28,0.0,False,US-CA,868
2020-07-05,21.0,False,US-CA,868
2020-07-12,0.0,False,US-CA,868
2020-07-19,0.0,False,US-CA,868
2020-07-26,0.0,False,US-CA,868
2020-08-02,0.0,False,US-CA,868
2020-08-09,21.0,False,US-CA,868
2020-08-16,0.0,False,US-CA,868
2020-08-23,19.0,False,US-CA,868
2020-08-30,0.0,False,US-CA,868
2020-09-06,19.0,False,US-CA,868
2020-09-13,0.0,False,US-CA,868
2020-09-20,20.0,False,US-CA,868
2020-09-27,0.0,False,US-CA,868
2020-10-04,0.0,False,US-CA,868
2020-10-11,0.0,False,US-CA,868
2020-10-18,0.0,False,US-CA,868
2020-10-25,0.0,False,US-CA,868
2020-11-01,0.0,False,US-CA,868
2020-11-08,0.0,False,US-CA,868
2020-11-15,0.0,False,US-CA,868
2020-11-22,100.0,False,US-CA,868
2020-11-29,0.0,False,US-CA,868
2020-12-06,23.0,False,US-CA,868
2020-12-13,24.0,False,US-CA,868
2020-12-20,0.0,False,US-CA,868
2020-12-27,0.0,False,US-CA,868
2020-01-05,0.0,False,US-CA,802
2020-01-12,0.0,False,US-CA,802
2020-01-19,0.0,False,US-CA,802
2020-01-26,0.0,False,US-CA,802
2020-02-02,86.0,False,US-CA,802
2020-02-09,0.0,False,US-CA,802
2020-02-16,0.0,False,US-CA,802
2020-02-23,0.0,False,US-CA,802
2020-03-01,0.0,False,US-CA,802
2020-03-08,0.0,False,US-CA,802
2020-03-15,0.0,False,US-CA,802
2020-03-22,0.0,False,US-CA,802
2020-03-29,0.0,False,US-CA,802
2020-04-05,72.0,False,US-CA,802
2020-04-12,0.0,False,US-CA,802
2020-04-19,0.0,False,US-CA,802
2020-04-26,0.0,False,US-CA,802
2020-05-03,0.0,False,US-CA,802
2020-05-10,0.0,False,US-CA,802
2020-05-17,0.0,False,US-CA,802
2020-05-24,0.0,False,US-CA,802
2020-05-31,0.0,False,US-CA,802
2020-06-07,0.0,False,US-CA,802
2020-06-14,0.0,False,US-CA,802
2020-06-21,0.0,False,US-CA,802
2020-06-28,0.0,False,US-CA,802
2020-07-05,0.0,False,US-CA,802
2020-07-12,0.0,False,US-CA,802
2020-07-19,0.0,False,US-CA,802
2020-07-26,0.0,False,US-CA,802
2020-08-02,0.0,False,US-CA,802
2020-08-09,0.0,False,US-CA,802
2020-08-16,0.0,False,US-CA,802
2020-08-23,0.0,False,US-CA,802
2020-08-30,0.0,False,US-CA,802
2020-09-06,0.0,False,US-CA,802
2020-09-13,70.0,False,US-CA,802
2020-09-20,0.0,False,US-CA,802
2020-09-27,0.0,False,US-CA,802
2020-10-04,0.0,False,US-CA,802
2020-10-11,0.0,False,US-CA,802
2020-10-18,0.0,False,US-CA,802
2020-10-25,100.0,False,US-CA,802
2020-11-01,0.0,False,US-CA,802
2020-11-08,0.0,False,US-CA,802
2020-11-15,0.0,False,US-CA,802
2020-11-22,0.0,False,US-CA,802
2020-11-29,88.0,False,US-CA,802
2020-12-06,88.0,False,US-CA,802
2020-12-13,0.0,False,US-CA,802
2020-12-20,0.0,False,US-CA,802
2020-12-27,0.0,False,US-CA,802
2020-01-05,0.0,False,US-CA,866
2020-01-12,42.0,False,US-CA,866
2020-01-19,0.0,False,US-CA,866
2020-01-26,0.0,False,US-CA,866
2020-02-02,0.0,False,US-CA,866
2020-02-09,28.0,False,US-CA,866
2020-02-16,28.0,False,US-CA,866
2020-02-23,13.0,False,US-CA,866
2020-03-01,40.0,False,US-CA,866
2020-03-08,0.0,False,US-CA,866
2020-03-15,12.0,False,US-CA,866
2020-03-22,48.0,False,US-CA,866
2020-03-29,60.0,False,US-CA,866
2020-04-05,0.0,False,US-CA,866
2020-04-12,45.0,False,US-CA,866
2020-04-19,98.0,False,US-CA,866
2020-04-26,77.0,False,US-CA,866
2020-05-03,56.0,False,US-CA,866
2020-05-10,22.0,False,US-CA,866
2020-05-17,12.0,False,US-CA,866
2020-05-24,24.0,False,US-CA,866
2020-05-31,12.0,False,US-CA,866
2020-06-07,24.0,False,US-CA,866
2020-06-14,37.0,False,US-CA,866
2020-06-21,100.0,False,US-CA,866
2020-06-28,26.0,False,US-CA,866
2020-07-05,13.0,False,US-CA,866
2020-07-12,26.0,False,US-CA,866
2020-07-19,39.0,False,US-CA,866
2020-07-26,39.0,False,US-CA,866
2020-08-02,13.0,False,US-CA,866
2020-08-09,25.0,False,US-CA,866
2020-08-16,11.0,False,US-CA,866
2020-08-23,0.0,False,US-CA,866
2020-08-30,23.0,False,US-CA,866
2020-09-06,35.0,False,US-CA,866
2020-09-13,23.0,False,US-CA,866
2020-09-20,12.0,False,US-CA,866
2020-09-27,24.0,False,US-CA,866
2020-10-04,66.0,False,US-CA,866
2020-10-11,14.0,False,US-CA,866
2020-10-18,58.0,False,US-CA,866
2020-10-25,44.0,False,US-CA,866
2020-11-01,34.0,False,US-CA,866
2020-11-08,28.0,False,US-CA,866
2020-11-15,14.0,False,US-CA,866
2020-11-22,59.0,False,US-CA,866
2020-11-29,14.0,False,US-CA,866
2020-12-06,41.0,False,US-CA,866
2020-12-13,55.0,False,US-CA,866
2020-12-20,31.0,False,US-CA,866
2020-12-27,14.0,False,US-CA,866
2020-01-05,13.0,False,US-CA,803
2020-01-12,15.0,False,US-CA,803
2020-01-19,22.0,False,US-CA,803
2020-01-26,14.0,False,US-CA,803
2020-02-02,5.0,False,US-CA,803
2020-02-09,16.0,False,US-CA,803
2020-02-16,16.0,False,US-CA,803
2020-02-23,12.0,False,US-CA,803
2020-03-01,18.0,False,US-CA,803
2020-03-08,17.0,False,US-CA,803
2020-03-15,64.0,False,US-CA,803
2020-03-22,70.0,False,US-CA,803
2020-03-29,45.0,False,US-CA,803
2020-04-05,98.0,False,US-CA,803
2020-04-12,100.0,False,US-CA,803
2020-04-19,66.0,False,US-CA,803
2020-04-26,45.0,False,US-CA,803
2020-05-03,51.0,False,US-CA,803
2020-05-10,41.0,False,US-CA,803
2020-05-17,29.0,False,US-CA,803
2020-05-24,31.0,False,US-CA,803
2020-05-31,27.0,False,US-CA,803
2020-06-07,25.0,False,US-CA,803
2020-06-14,26.0,False,US-CA,803
2020-06-21,27.0,False,US-CA,803
2020-06-28,22.0,False,US-CA,803
2020-07-05,26.0,False,US-CA,803
2020-07-12,30.0,False,US-CA,803
2020-07-19,22.0,False,US-CA,803
2020-07-26,30.0,False,US-CA,803
2020-08-02,27.0,False,US-CA,803
2020-08-09,16.0,False,US-CA,803
2020-08-16,14.0,False,US-CA,803
2020-08-23,16.0,False,US-CA,803
2020-08-30,29.0,False,US-CA,803
2020-09-06,16.0,False,US-CA,803
2020-09-13,17.0,False,US-CA,803
2020-09-20,13.0,False,US-CA,803
2020-09-27,15.0,False,US-CA,803
2020-10-04,30.0,False,US-CA,803
2020-10-11,18.0,False,US-CA,803
2020-10-18,26.0,False,US-CA,803
2020-10-25,18.0,False,US-CA,803
2020-11-01,17.0,False,US-CA,803
2020-11-08,28.0,False,US-CA,803
2020-11-15,45.0,False,US-CA,803
2020-11-22,39.0,False,US-CA,803
2020-11-29,43.0,False,US-CA,803
2020-12-06,30.0,False,US-CA,803
2020-12-13,36.0,False,US-CA,803
2020-12-20,30.0,False,US-CA,803
2020-12-27,33.0,False,US-CA,803
2020-01-05,36.0,False,US-CA,813
2020-01-12,0.0,False,US-CA,813
2020-01-19,0.0,False,US-CA,813
2020-01-26,72.0,False,US-CA,813
2020-02-02,74.0,False,US-CA,813
2020-02-09,0.0,False,US-CA,813
2020-02-16,35.0,False,US-CA,813
2020-02-23,34.0,False,US-CA,813
2020-03-01,34.0,False,US-CA,813
2020-03-08,0.0,False,US-CA,813
2020-03-15,65.0,False,US-CA,813
2020-03-22,0.0,False,US-CA,813
2020-03-29,0.0,False,US-CA,813
2020-04-05,31.0,False,US-CA,813
2020-04-12,30.0,False,US-CA,813
2020-04-19,30.0,False,US-CA,813
2020-04-26,0.0,False,US-CA,813
2020-05-03,31.0,False,US-CA,813
2020-05-10,60.0,False,US-CA,813
2020-05-17,61.0,False,US-CA,813
2020-05-24,0.0,False,US-CA,813
2020-05-31,30.0,False,US-CA,813
2020-06-07,31.0,False,US-CA,813
2020-06-14,32.0,False,US-CA,813
2020-06-21,0.0,False,US-CA,813
2020-06-28,67.0,False,US-CA,813
2020-07-05,33.0,False,US-CA,813
2020-07-12,33.0,False,US-CA,813
2020-07-19,33.0,False,US-CA,813
2020-07-26,0.0,False,US-CA,813
2020-08-02,98.0,False,US-CA,813
2020-08-09,0.0,False,US-CA,813
2020-08-16,66.0,False,US-CA,813
2020-08-23,100.0,False,US-CA,813
2020-08-30,33.0,False,US-CA,813
2020-09-06,29.0,False,US-CA,813
2020-09-13,92.0,False,US-CA,813
2020-09-20,0.0,False,US-CA,813
2020-09-27,0.0,False,US-CA,813
2020-10-04,34.0,False,US-CA,813
2020-10-11,0.0,False,US-CA,813
2020-10-18,0.0,False,US-CA,813
2020-10-25,0.0,False,US-CA,813
2020-11-01,0.0,False,US-CA,813
2020-11-08,0.0,False,US-CA,813
2020-11-15,36.0,False,US-CA,813
2020-11-22,0.0,False,US-CA,813
2020-11-29,0.0,False,US-CA,813
2020-12-06,0.0,False,US-CA,813
2020-12-13,0.0,False,US-CA,813
2020-12-20,0.0,False,US-CA,813
2020-12-27,37.0,False,US-CA,813
2020-01-05,14.0,False,US-CA,828
2020-01-12,0.0,False,US-CA,828
2020-01-19,27.0,False,US-CA,828
2020-01-26,26.0,False,US-CA,828
2020-02-02,13.0,False,US-CA,828
2020-02-09,27.0,False,US-CA,828
2020-02-16,0.0,False,US-CA,828
2020-02-23,0.0,False,US-CA,828
2020-03-01,0.0,False,US-CA,828
2020-03-08,12.0,False,US-CA,828
2020-03-15,12.0,False,US-CA,828
2020-03-22,22.0,False,US-CA,828
2020-03-29,100.0,False,US-CA,828
2020-04-05,98.0,False,US-CA,828
2020-04-12,74.0,False,US-CA,828
2020-04-19,76.0,False,US-CA,828
2020-04-26,43.0,False,US-CA,828
2020-05-03,54.0,False,US-CA,828
2020-05-10,32.0,False,US-CA,828
2020-05-17,11.0,False,US-CA,828
2020-05-24,56.0,False,US-CA,828
2020-05-31,23.0,False,US-CA,828
2020-06-07,23.0,False,US-CA,828
2020-06-14,12.0,False,US-CA,828
2020-06-21,24.0,False,US-CA,828
2020-06-28,12.0,False,US-CA,828
2020-07-05,0.0,False,US-CA,828
2020-07-12,0.0,False,US-CA,828
2020-07-19,38.0,False,US-CA,828
2020-07-26,37.0,False,US-CA,828
2020-08-02,13.0,False,US-CA,828
2020-08-09,0.0,False,US-CA,828
2020-08-16,21.0,False,US-CA,828
2020-08-23,36.0,False,US-CA,828
2020-08-30,35.0,False,US-CA,828
2020-09-06,0.0,False,US-CA,828
2020-09-13,34.0,False,US-CA,828
2020-09-20,0.0,False,US-CA,828
2020-09-27,0.0,False,US-CA,828
2020-10-04,13.0,False,US-CA,828
2020-10-11,0.0,False,US-CA,828
2020-10-18,15.0,False,US-CA,828
2020-10-25,45.0,False,US-CA,828
2020-11-01,35.0,False,US-CA,828
2020-11-08,0.0,False,US-CA,828
2020-11-15,15.0,False,US-CA,828
2020-11-22,0.0,False,US-CA,828
2020-11-29,14.0,False,US-CA,828
2020-12-06,43.0,False,US-CA,828
2020-12-13,44.0,False,US-CA,828
2020-12-20,16.0,False,US-CA,828
2020-12-27,75.0,False,US-CA,828
2020-01-05,23.0,False,US-CA,804
2020-01-12,0.0,False,US-CA,804
2020-01-19,0.0,False,US-CA,804
2020-01-26,22.0,False,US-CA,804
2020-02-02,0.0,False,US-CA,804
2020-02-09,0.0,False,US-CA,804
2020-02-16,20.0,False,US-CA,804
2020-02-23,20.0,False,US-CA,804
2020-03-01,0.0,False,US-CA,804
2020-03-08,19.0,False,US-CA,804
2020-03-15,0.0,False,US-CA,804
2020-03-22,21.0,False,US-CA,804
2020-03-29,19.0,False,US-CA,804
2020-04-05,57.0,False,US-CA,804
2020-04-12,78.0,False,US-CA,804
2020-04-19,38.0,False,US-CA,804
2020-04-26,0.0,False,US-CA,804
2020-05-03,38.0,False,US-CA,804
2020-05-10,20.0,False,US-CA,804
2020-05-17,20.0,False,US-CA,804
2020-05-24,0.0,False,US-CA,804
2020-05-31,61.0,False,US-CA,804
2020-06-07,0.0,False,US-CA,804
2020-06-14,21.0,False,US-CA,804
2020-06-21,0.0,False,US-CA,804
2020-06-28,0.0,False,US-CA,804
2020-07-05,22.0,False,US-CA,804
2020-07-12,0.0,False,US-CA,804
2020-07-19,23.0,False,US-CA,804
2020-07-26,0.0,False,US-CA,804
2020-08-02,0.0,False,US-CA,804
2020-08-09,0.0,False,US-CA,804
2020-08-16,45.0,False,US-CA,804
2020-08-23,0.0,False,US-CA,804
2020-08-30,21.0,False,US-CA,804
