,region,metroCode,food bank
2020-03-01,US-NV,523,37.0
2020-03-08,US-NV,523,38.0
2020-03-15,US-NV,523,18.0
2020-03-22,US-NV,523,69.0
2020-03-29,US-NV,523,17.0
2020-04-05,US-NV,523,33.0
2020-04-12,US-NV,523,100.0
2020-04-19,US-NV,523,67.0
2020-04-26,US-NV,523,0.0
2020-05-03,US-NV,523,49.0
2020-05-10,US-NV,523,51.0
2020-05-17,US-NV,523,54.0
2020-05-24,US-NV,523,0.0
2020-05-31,US-NV,523,35.0
2020-06-07,US-NV,523,72.0
2020-06-14,US-NV,523,38.0
2020-06-21,US-NV,523,19.0
2020-06-28,US-NV,523,91.0
2020-07-05,US-NV,523,19.0
2020-07-12,US-NV,523,56.0
2020-07-19,US-NV,523,0.0
2020-07-26,US-NV,523,0.0
2020-08-02,US-NV,523,0.0
2020-08-09,US-NV,523,56.0
2020-08-16,US-NV,523,37.0
2020-08-23,US-NV,523,36.0
2020-08-30,US-NV,523,37.0
2020-09-06,US-NV,523,71.0
2020-09-13,US-NV,523,53.0
2020-09-20,US-NV,523,35.0
2020-09-27,US-NV,523,37.0
2020-10-04,US-NV,523,39.0
2020-10-11,US-NV,523,0.0
2020-10-18,US-NV,523,0.0
2020-10-25,US-NV,523,22.0
2020-11-01,US-NV,523,52.0
2020-11-08,US-NV,523,21.0
2020-11-15,US-NV,523,22.0
2020-11-22,US-NV,523,65.0
2020-11-29,US-NV,523,44.0
2020-12-06,US-NV,523,22.0
2020-12-13,US-NV,523,45.0
2020-12-20,US-NV,523,93.0
2020-12-27,US-NV,523,81.0
2020-01-05,US-NV,500,22.0
2020-01-12,US-NV,500,21.0
2020-01-19,US-NV,500,22.0
2020-01-26,US-NV,500,22.0
2020-02-02,US-NV,500,21.0
2020-02-09,US-NV,500,22.0
2020-02-16,US-NV,500,22.0
2020-02-23,US-NV,500,41.0
2020-03-01,US-NV,500,20.0
2020-03-08,US-NV,500,20.0
2020-03-15,US-NV,500,19.0
2020-03-22,US-NV,500,53.0
2020-03-29,US-NV,500,51.0
2020-04-05,US-NV,500,52.0
2020-04-12,US-NV,500,100.0
2020-04-19,US-NV,500,36.0
2020-04-26,US-NV,500,17.0
2020-05-03,US-NV,500,69.0
2020-05-10,US-NV,500,71.0
2020-05-17,US-NV,500,0.0
2020-05-24,US-NV,500,0.0
2020-05-31,US-NV,500,17.0
2020-06-07,US-NV,500,18.0
2020-06-14,US-NV,500,38.0
2020-06-21,US-NV,500,19.0
2020-06-28,US-NV,500,0.0
2020-07-05,US-NV,500,18.0
2020-07-12,US-NV,500,18.0
2020-07-19,US-NV,500,0.0
2020-07-26,US-NV,500,55.0
2020-08-02,US-NV,500,37.0
2020-08-09,US-NV,500,18.0
2020-08-16,US-NV,500,18.0
2020-08-23,US-NV,500,18.0
2020-08-30,US-NV,500,0.0
2020-09-06,US-NV,500,0.0
2020-09-13,US-NV,500,37.0
2020-09-20,US-NV,500,19.0
2020-09-27,US-NV,500,39.0
2020-10-04,US-NV,500,41.0
2020-10-11,US-NV,500,90.0
2020-10-18,US-NV,500,47.0
2020-10-25,US-NV,500,0.0
2020-11-01,US-NV,500,38.0
2020-11-08,US-NV,500,0.0
2020-11-15,US-NV,500,46.0
2020-11-22,US-NV,500,45.0
2020-11-29,US-NV,500,67.0
2020-12-06,US-NV,500,0.0
2020-12-13,US-NV,500,24.0
2020-12-20,US-NV,500,49.0
2020-12-27,US-NV,500,0.0
2020-01-05,US-NH,501,19.0
2020-01-12,US-NH,501,26.0
2020-01-19,US-NH,501,30.0
2020-01-26,US-NH,501,27.0
2020-02-02,US-NH,501,29.0
2020-02-09,US-NH,501,21.0
2020-02-16,US-NH,501,21.0
2020-02-23,US-NH,501,24.0
2020-03-01,US-NH,501,27.0
2020-03-08,US-NH,501,27.0
2020-03-15,US-NH,501,56.0
2020-03-22,US-NH,501,43.0
2020-03-29,US-NH,501,56.0
2020-04-05,US-NH,501,87.0
2020-04-12,US-NH,501,100.0
2020-04-19,US-NH,501,77.0
2020-04-26,US-NH,501,59.0
2020-05-03,US-NH,501,58.0
2020-05-10,US-NH,501,69.0
2020-05-17,US-NH,501,48.0
2020-05-24,US-NH,501,43.0
2020-05-31,US-NH,501,33.0
2020-06-07,US-NH,501,25.0
2020-06-14,US-NH,501,30.0
2020-06-21,US-NH,501,27.0
2020-06-28,US-NH,501,21.0
2020-07-05,US-NH,501,27.0
2020-07-12,US-NH,501,23.0
2020-07-19,US-NH,501,31.0
2020-07-26,US-NH,501,12.0
2020-08-02,US-NH,501,27.0
2020-08-09,US-NH,501,37.0
2020-08-16,US-NH,501,31.0
2020-08-23,US-NH,501,28.0
2020-08-30,US-NH,501,28.0
2020-09-06,US-NH,501,30.0
2020-09-13,US-NH,501,32.0
2020-09-20,US-NH,501,21.0
2020-09-27,US-NH,501,25.0
2020-10-04,US-NH,501,24.0
2020-10-11,US-NH,501,24.0
2020-10-18,US-NH,501,25.0
2020-10-25,US-NH,501,21.0
2020-11-01,US-NH,501,21.0
2020-11-08,US-NH,501,29.0
2020-11-15,US-NH,501,55.0
2020-11-22,US-NH,501,65.0
2020-11-29,US-NH,501,33.0
2020-12-06,US-NH,501,65.0
2020-12-13,US-NH,501,45.0
2020-12-20,US-NH,501,49.0
2020-12-27,US-NH,501,43.0
2020-01-05,US-NH,504,39.0
2020-01-12,US-NH,504,19.0
2020-01-19,US-NH,504,28.0
2020-01-26,US-NH,504,32.0
2020-02-02,US-NH,504,36.0
2020-02-09,US-NH,504,8.0
2020-02-16,US-NH,504,24.0
2020-02-23,US-NH,504,42.0
2020-03-01,US-NH,504,46.0
2020-03-08,US-NH,504,38.0
2020-03-15,US-NH,504,84.0
2020-03-22,US-NH,504,88.0
2020-03-29,US-NH,504,70.0
2020-04-05,US-NH,504,64.0
2020-04-12,US-NH,504,78.0
2020-04-19,US-NH,504,100.0
2020-04-26,US-NH,504,40.0
2020-05-03,US-NH,504,86.0
2020-05-10,US-NH,504,31.0
2020-05-17,US-NH,504,48.0
2020-05-24,US-NH,504,61.0
2020-05-31,US-NH,504,28.0
2020-06-07,US-NH,504,25.0
2020-06-14,US-NH,504,18.0
2020-06-21,US-NH,504,38.0
2020-06-28,US-NH,504,43.0
2020-07-05,US-NH,504,53.0
2020-07-12,US-NH,504,35.0
2020-07-19,US-NH,504,43.0
2020-07-26,US-NH,504,44.0
2020-08-02,US-NH,504,39.0
2020-08-09,US-NH,504,35.0
2020-08-16,US-NH,504,52.0
2020-08-23,US-NH,504,35.0
2020-08-30,US-NH,504,19.0
2020-09-06,US-NH,504,40.0
2020-09-13,US-NH,504,39.0
2020-09-20,US-NH,504,22.0
2020-09-27,US-NH,504,28.0
2020-10-04,US-NH,504,29.0
2020-10-11,US-NH,504,46.0
2020-10-18,US-NH,504,28.0
2020-10-25,US-NH,504,54.0
2020-11-01,US-NH,504,43.0
2020-11-08,US-NH,504,78.0
2020-11-15,US-NH,504,51.0
2020-11-22,US-NH,504,91.0
2020-11-29,US-NH,504,50.0
2020-12-06,US-NH,504,72.0
2020-12-13,US-NH,504,69.0
2020-12-20,US-NH,504,27.0
2020-12-27,US-NH,504,52.0
2020-01-05,US-NJ,790,11.0
2020-01-12,US-NJ,790,63.0
2020-01-19,US-NJ,790,52.0
2020-01-26,US-NJ,790,0.0
2020-02-02,US-NJ,790,30.0
2020-02-09,US-NJ,790,0.0
2020-02-16,US-NJ,790,0.0
2020-02-23,US-NJ,790,20.0
2020-03-01,US-NJ,790,0.0
2020-03-08,US-NJ,790,9.0
2020-03-15,US-NJ,790,97.0
2020-03-22,US-NJ,790,37.0
2020-03-29,US-NJ,790,48.0
2020-04-05,US-NJ,790,38.0
2020-04-12,US-NJ,790,100.0
2020-04-19,US-NJ,790,81.0
2020-04-26,US-NJ,790,46.0
2020-05-03,US-NJ,790,65.0
2020-05-10,US-NJ,790,28.0
2020-05-17,US-NJ,790,0.0
2020-05-24,US-NJ,790,10.0
2020-05-31,US-NJ,790,27.0
2020-06-07,US-NJ,790,28.0
2020-06-14,US-NJ,790,10.0
2020-06-21,US-NJ,790,48.0
2020-06-28,US-NJ,790,10.0
2020-07-05,US-NJ,790,19.0
2020-07-12,US-NJ,790,30.0
2020-07-19,US-NJ,790,20.0
2020-07-26,US-NJ,790,60.0
2020-08-02,US-NJ,790,20.0
2020-08-09,US-NJ,790,39.0
2020-08-16,US-NJ,790,19.0
2020-08-23,US-NJ,790,18.0
2020-08-30,US-NJ,790,9.0
2020-09-06,US-NJ,790,0.0
2020-09-13,US-NJ,790,9.0
2020-09-20,US-NJ,790,19.0
2020-09-27,US-NJ,790,20.0
2020-10-04,US-NJ,790,21.0
2020-10-11,US-NJ,790,45.0
2020-10-18,US-NJ,790,22.0
2020-10-25,US-NJ,790,11.0
2020-11-01,US-NJ,790,9.0
2020-11-08,US-NJ,790,32.0
2020-11-15,US-NJ,790,89.0
2020-11-22,US-NJ,790,47.0
2020-11-29,US-NJ,790,57.0
2020-12-06,US-NJ,790,46.0
2020-12-13,US-NJ,790,35.0
2020-12-20,US-NJ,790,49.0
2020-12-27,US-NJ,790,45.0
2020-01-05,US-NJ,634,0.0
2020-01-12,US-NJ,634,0.0
2020-01-19,US-NJ,634,100.0
2020-01-26,US-NJ,634,50.0
2020-02-02,US-NJ,634,49.0
2020-02-09,US-NJ,634,48.0
2020-02-16,US-NJ,634,0.0
2020-02-23,US-NJ,634,0.0
2020-03-01,US-NJ,634,47.0
2020-03-08,US-NJ,634,47.0
2020-03-15,US-NJ,634,0.0
2020-03-22,US-NJ,634,0.0
2020-03-29,US-NJ,634,43.0
2020-04-05,US-NJ,634,86.0
2020-04-12,US-NJ,634,41.0
2020-04-19,US-NJ,634,85.0
2020-04-26,US-NJ,634,43.0
2020-05-03,US-NJ,634,42.0
2020-05-10,US-NJ,634,0.0
2020-05-17,US-NJ,634,93.0
2020-05-24,US-NJ,634,48.0
2020-05-31,US-NJ,634,0.0
2020-06-07,US-NJ,634,0.0
2020-06-14,US-NJ,634,0.0
2020-06-21,US-NJ,634,50.0
2020-06-28,US-NJ,634,0.0
2020-07-05,US-NJ,634,52.0
2020-07-12,US-NJ,634,0.0
2020-07-19,US-NJ,634,0.0
2020-07-26,US-NJ,634,0.0
2020-08-02,US-NJ,634,0.0
2020-08-09,US-NJ,634,51.0
2020-08-16,US-NJ,634,0.0
2020-08-23,US-NJ,634,48.0
2020-08-30,US-NJ,634,45.0
2020-09-06,US-NJ,634,47.0
2020-09-13,US-NJ,634,46.0
2020-09-20,US-NJ,634,0.0
2020-09-27,US-NJ,634,0.0
2020-10-04,US-NJ,634,0.0
2020-10-11,US-NJ,634,56.0
2020-10-18,US-NJ,634,0.0
2020-10-25,US-NJ,634,56.0
2020-11-01,US-NJ,634,0.0
2020-11-08,US-NJ,634,53.0
2020-11-15,US-NJ,634,0.0
2020-11-22,US-NJ,634,0.0
2020-11-29,US-NJ,634,0.0
2020-12-06,US-NJ,634,0.0
2020-12-13,US-NJ,634,54.0
2020-12-20,US-NJ,634,0.0
2020-12-27,US-NJ,634,0.0
2020-01-05,US-NJ,765,0.0
2020-01-12,US-NJ,765,0.0
2020-01-19,US-NJ,765,0.0
2020-01-26,US-NJ,765,19.0
2020-02-02,US-NJ,765,19.0
2020-02-09,US-NJ,765,0.0
2020-02-16,US-NJ,765,18.0
2020-02-23,US-NJ,765,0.0
2020-03-01,US-NJ,765,0.0
2020-03-08,US-NJ,765,17.0
2020-03-15,US-NJ,765,19.0
2020-03-22,US-NJ,765,51.0
2020-03-29,US-NJ,765,49.0
2020-04-05,US-NJ,765,64.0
2020-04-12,US-NJ,765,61.0
2020-04-19,US-NJ,765,15.0
2020-04-26,US-NJ,765,15.0
2020-05-03,US-NJ,765,16.0
2020-05-10,US-NJ,765,95.0
2020-05-17,US-NJ,765,0.0
2020-05-24,US-NJ,765,53.0
2020-05-31,US-NJ,765,100.0
2020-06-07,US-NJ,765,34.0
2020-06-14,US-NJ,765,18.0
2020-06-21,US-NJ,765,54.0
2020-06-28,US-NJ,765,0.0
2020-07-05,US-NJ,765,37.0
2020-07-12,US-NJ,765,75.0
2020-07-19,US-NJ,765,19.0
2020-07-26,US-NJ,765,57.0
2020-08-02,US-NJ,765,0.0
2020-08-09,US-NJ,765,74.0
2020-08-16,US-NJ,765,17.0
2020-08-23,US-NJ,765,34.0
2020-08-30,US-NJ,765,34.0
2020-09-06,US-NJ,765,18.0
2020-09-13,US-NJ,765,33.0
2020-09-20,US-NJ,765,17.0
2020-09-27,US-NJ,765,18.0
2020-10-04,US-NJ,765,18.0
2020-10-11,US-NJ,765,20.0
2020-10-18,US-NJ,765,21.0
2020-10-25,US-NJ,765,39.0
2020-11-01,US-NJ,765,15.0
2020-11-08,US-NJ,765,0.0
2020-11-15,US-NJ,765,55.0
2020-11-22,US-NJ,765,39.0
2020-11-29,US-NJ,765,18.0
2020-12-06,US-NJ,765,18.0
2020-12-13,US-NJ,765,56.0
2020-12-20,US-NJ,765,21.0
2020-12-27,US-NJ,765,39.0
2020-01-05,US-NM,532,18.0
2020-01-12,US-NM,532,17.0
2020-01-19,US-NM,532,18.0
2020-01-26,US-NM,532,0.0
2020-02-02,US-NM,532,0.0
2020-02-09,US-NM,532,0.0
2020-02-16,US-NM,532,0.0
2020-02-23,US-NM,532,32.0
2020-03-01,US-NM,532,32.0
2020-03-08,US-NM,532,16.0
2020-03-15,US-NM,532,16.0
2020-03-22,US-NM,532,45.0
2020-03-29,US-NM,532,0.0
2020-04-05,US-NM,532,44.0
2020-04-12,US-NM,532,100.0
2020-04-19,US-NM,532,14.0
2020-04-26,US-NM,532,29.0
2020-05-03,US-NM,532,29.0
2020-05-10,US-NM,532,0.0
2020-05-17,US-NM,532,45.0
2020-05-24,US-NM,532,60.0
2020-05-31,US-NM,532,14.0
2020-06-07,US-NM,532,29.0
2020-06-14,US-NM,532,31.0
2020-06-21,US-NM,532,31.0
2020-06-28,US-NM,532,0.0
2020-07-05,US-NM,532,0.0
2020-07-12,US-NM,532,16.0
2020-07-19,US-NM,532,15.0
2020-07-26,US-NM,532,0.0
2020-08-02,US-NM,532,45.0
2020-08-09,US-NM,532,32.0
2020-08-16,US-NM,532,16.0
2020-08-23,US-NM,532,16.0
2020-08-30,US-NM,532,15.0
2020-09-06,US-NM,532,0.0
2020-09-13,US-NM,532,0.0
2020-09-20,US-NM,532,31.0
2020-09-27,US-NM,532,0.0
2020-10-04,US-NM,532,0.0
2020-10-11,US-NM,532,35.0
2020-10-18,US-NM,532,35.0
2020-10-25,US-NM,532,18.0
2020-11-01,US-NM,532,30.0
2020-11-08,US-NM,532,17.0
2020-11-15,US-NM,532,53.0
2020-11-22,US-NM,532,53.0
2020-11-29,US-NM,532,17.0
2020-12-06,US-NM,532,0.0
2020-12-13,US-NM,532,38.0
2020-12-20,US-NM,532,20.0
2020-12-27,US-NM,532,52.0
2020-01-05,US-NM,502,0.0
2020-01-12,US-NM,502,0.0
2020-01-19,US-NM,502,0.0
2020-01-26,US-NM,502,0.0
2020-02-02,US-NM,502,0.0
2020-02-09,US-NM,502,0.0
2020-02-16,US-NM,502,0.0
2020-02-23,US-NM,502,53.0
2020-03-01,US-NM,502,0.0
2020-03-08,US-NM,502,0.0
2020-03-15,US-NM,502,48.0
2020-03-22,US-NM,502,48.0
2020-03-29,US-NM,502,47.0
2020-04-05,US-NM,502,48.0
2020-04-12,US-NM,502,46.0
2020-04-19,US-NM,502,45.0
2020-04-26,US-NM,502,47.0
2020-05-03,US-NM,502,48.0
2020-05-10,US-NM,502,0.0
2020-05-17,US-NM,502,0.0
2020-05-24,US-NM,502,53.0
2020-05-31,US-NM,502,0.0
2020-06-07,US-NM,502,0.0
2020-06-14,US-NM,502,0.0
2020-06-21,US-NM,502,0.0
2020-06-28,US-NM,502,0.0
2020-07-05,US-NM,502,0.0
2020-07-12,US-NM,502,0.0
2020-07-19,US-NM,502,0.0
2020-07-26,US-NM,502,0.0
2020-08-02,US-NM,502,57.0
2020-08-09,US-NM,502,0.0
2020-08-16,US-NM,502,0.0
2020-08-23,US-NM,502,0.0
2020-08-30,US-NM,502,0.0
2020-09-06,US-NM,502,0.0
2020-09-13,US-NM,502,100.0
2020-09-20,US-NM,502,0.0
2020-09-27,US-NM,502,0.0
2020-10-04,US-NM,502,0.0
2020-10-11,US-NM,502,60.0
2020-10-18,US-NM,502,0.0
2020-10-25,US-NM,502,0.0
2020-11-01,US-NM,502,0.0
2020-11-08,US-NM,502,0.0
2020-11-15,US-NM,502,61.0
2020-11-22,US-NM,502,65.0
2020-11-29,US-NM,502,0.0
2020-12-06,US-NM,502,0.0
2020-12-13,US-NM,502,66.0
2020-12-20,US-NM,502,0.0
2020-12-27,US-NM,502,0.0
2020-01-05,US-NM,514,52.0
2020-01-12,US-NM,514,100.0
2020-01-19,US-NM,514,53.0
2020-01-26,US-NM,514,25.0
2020-02-02,US-NM,514,0.0
2020-02-09,US-NM,514,50.0
2020-02-16,US-NM,514,0.0
2020-02-23,US-NM,514,24.0
2020-03-01,US-NM,514,0.0
2020-03-08,US-NM,514,0.0
2020-03-15,US-NM,514,92.0
2020-03-22,US-NM,514,23.0
2020-03-29,US-NM,514,44.0
2020-04-05,US-NM,514,22.0
2020-04-12,US-NM,514,43.0
2020-04-19,US-NM,514,42.0
2020-04-26,US-NM,514,0.0
2020-05-03,US-NM,514,64.0
2020-05-10,US-NM,514,22.0
2020-05-17,US-NM,514,93.0
2020-05-24,US-NM,514,24.0
2020-05-31,US-NM,514,23.0
2020-06-07,US-NM,514,23.0
2020-06-14,US-NM,514,0.0
2020-06-21,US-NM,514,0.0
2020-06-28,US-NM,514,0.0
2020-07-05,US-NM,514,0.0
2020-07-12,US-NM,514,76.0
2020-07-19,US-NM,514,25.0
2020-07-26,US-NM,514,25.0
2020-08-02,US-NM,514,0.0
2020-08-09,US-NM,514,26.0
2020-08-16,US-NM,514,26.0
2020-08-23,US-NM,514,50.0
2020-08-30,US-NM,514,24.0
2020-09-06,US-NM,514,0.0
2020-09-13,US-NM,514,46.0
2020-09-20,US-NM,514,47.0
2020-09-27,US-NM,514,24.0
2020-10-04,US-NM,514,0.0
2020-10-11,US-NM,514,28.0
2020-10-18,US-NM,514,27.0
2020-10-25,US-NM,514,27.0
2020-11-01,US-NM,514,45.0
2020-11-08,US-NM,514,0.0
2020-11-15,US-NM,514,0.0
2020-11-22,US-NM,514,27.0
2020-11-29,US-NM,514,26.0
2020-12-06,US-NM,514,53.0
2020-12-13,US-NM,514,27.0
2020-12-20,US-NM,514,29.0
2020-12-27,US-NM,514,27.0
2020-01-05,US-NM,523,21.0
2020-01-12,US-NM,523,39.0
2020-01-19,US-NM,523,0.0
2020-01-26,US-NM,523,20.0
2020-02-02,US-NM,523,39.0
2020-02-09,US-NM,523,19.0
2020-02-16,US-NM,523,18.0
2020-02-23,US-NM,523,0.0
2020-03-01,US-NM,523,37.0
2020-03-08,US-NM,523,38.0
2020-03-15,US-NM,523,18.0
2020-03-22,US-NM,523,69.0
2020-03-29,US-NM,523,17.0
2020-04-05,US-NM,523,33.0
2020-04-12,US-NM,523,100.0
2020-04-19,US-NM,523,67.0
2020-04-26,US-NM,523,0.0
2020-05-03,US-NM,523,49.0
2020-05-10,US-NM,523,51.0
2020-05-17,US-NM,523,54.0
2020-05-24,US-NM,523,0.0
2020-05-31,US-NM,523,35.0
2020-06-07,US-NM,523,72.0
2020-06-14,US-NM,523,38.0
2020-06-21,US-NM,523,19.0
2020-06-28,US-NM,523,91.0
2020-07-05,US-NM,523,19.0
2020-07-12,US-NM,523,56.0
2020-07-19,US-NM,523,0.0
2020-07-26,US-NM,523,0.0
2020-08-02,US-NM,523,0.0
2020-08-09,US-NM,523,56.0
2020-08-16,US-NM,523,37.0
2020-08-23,US-NM,523,36.0
2020-08-30,US-NM,523,37.0
2020-09-06,US-NM,523,71.0
2020-09-13,US-NM,523,53.0
2020-09-20,US-NM,523,35.0
2020-09-27,US-NM,523,37.0
2020-10-04,US-NM,523,39.0
2020-10-11,US-NM,523,0.0
2020-10-18,US-NM,523,0.0
2020-10-25,US-NM,523,22.0
2020-11-01,US-NM,523,52.0
2020-11-08,US-NM,523,21.0
2020-11-15,US-NM,523,22.0
2020-11-22,US-NM,523,65.0
2020-11-29,US-NM,523,44.0
2020-12-06,US-NM,523,22.0
2020-12-13,US-NM,523,45.0
2020-12-20,US-NM,523,93.0
2020-12-27,US-NM,523,81.0
2020-01-05,US-NM,565,0.0
2020-01-12,US-NM,565,0.0
2020-01-19,US-NM,565,0.0
2020-01-26,US-NM,565,58.0
2020-02-02,US-NM,565,0.0
2020-02-09,US-NM,565,0.0
2020-02-16,US-NM,565,0.0
2020-02-23,US-NM,565,55.0
2020-03-01,US-NM,565,0.0
2020-03-08,US-NM,565,57.0
2020-03-15,US-NM,565,0.0
2020-03-22,US-NM,565,51.0
2020-03-29,US-NM,565,96.0
2020-04-05,US-NM,565,100.0
2020-04-12,US-NM,565,47.0
2020-04-19,US-NM,565,0.0
2020-04-26,US-NM,565,0.0
2020-05-03,US-NM,565,0.0
2020-05-10,US-NM,565,50.0
2020-05-17,US-NM,565,52.0
2020-05-24,US-NM,565,53.0
2020-05-31,US-NM,565,0.0
2020-06-07,US-NM,565,0.0
2020-06-14,US-NM,565,0.0
2020-06-21,US-NM,565,0.0
2020-06-28,US-NM,565,0.0
2020-07-05,US-NM,565,0.0
2020-07-12,US-NM,565,0.0
2020-07-19,US-NM,565,0.0
2020-07-26,US-NM,565,0.0
2020-08-02,US-NM,565,55.0
2020-08-09,US-NM,565,56.0
2020-08-16,US-NM,565,0.0
2020-08-23,US-NM,565,0.0
2020-08-30,US-NM,565,0.0
2020-09-06,US-NM,565,0.0
2020-09-13,US-NM,565,0.0
2020-09-20,US-NM,565,0.0
2020-09-27,US-NM,565,0.0
2020-10-04,US-NM,565,0.0
2020-10-11,US-NM,565,0.0
2020-10-18,US-NM,565,0.0
2020-10-25,US-NM,565,0.0
2020-11-01,US-NM,565,0.0
2020-11-08,US-NM,565,57.0
2020-11-15,US-NM,565,0.0
2020-11-22,US-NM,565,58.0
2020-11-29,US-NM,565,57.0
2020-12-06,US-NM,565,0.0
2020-12-13,US-NM,565,63.0
2020-12-20,US-NM,565,62.0
2020-12-27,US-NM,565,0.0
2020-01-05,US-NM,501,19.0
2020-01-12,US-NM,501,26.0
2020-01-19,US-NM,501,30.0
2020-01-26,US-NM,501,27.0
2020-02-02,US-NM,501,29.0
2020-02-09,US-NM,501,21.0
2020-02-16,US-NM,501,21.0
2020-02-23,US-NM,501,24.0
2020-03-01,US-NM,501,27.0
2020-03-08,US-NM,501,27.0
2020-03-15,US-NM,501,56.0
2020-03-22,US-NM,501,43.0
2020-03-29,US-NM,501,56.0
2020-04-05,US-NM,501,87.0
2020-04-12,US-NM,501,100.0
2020-04-19,US-NM,501,77.0
2020-04-26,US-NM,501,59.0
2020-05-03,US-NM,501,58.0
2020-05-10,US-NM,501,69.0
2020-05-17,US-NM,501,48.0
2020-05-24,US-NM,501,43.0
2020-05-31,US-NM,501,33.0
2020-06-07,US-NM,501,25.0
2020-06-14,US-NM,501,30.0
2020-06-21,US-NM,501,27.0
2020-06-28,US-NM,501,21.0
2020-07-05,US-NM,501,27.0
2020-07-12,US-NM,501,23.0
2020-07-19,US-NM,501,31.0
2020-07-26,US-NM,501,12.0
2020-08-02,US-NM,501,27.0
2020-08-09,US-NM,501,37.0
2020-08-16,US-NM,501,31.0
2020-08-23,US-NM,501,28.0
2020-08-30,US-NM,501,28.0
2020-09-06,US-NM,501,30.0
2020-09-13,US-NM,501,32.0
2020-09-20,US-NM,501,21.0
2020-09-27,US-NM,501,25.0
2020-10-04,US-NM,501,24.0
2020-10-11,US-NM,501,24.0
2020-10-18,US-NM,501,25.0
2020-10-25,US-NM,501,21.0
2020-11-01,US-NM,501,21.0
2020-11-08,US-NM,501,29.0
2020-11-15,US-NM,501,55.0
2020-11-22,US-NM,501,65.0
2020-11-29,US-NM,501,33.0
2020-12-06,US-NM,501,65.0
2020-12-13,US-NM,501,45.0
2020-12-20,US-NM,501,49.0
2020-12-27,US-NM,501,43.0
2020-01-05,US-NM,538,48.0
2020-01-12,US-NM,538,0.0
2020-01-19,US-NM,538,0.0
2020-01-26,US-NM,538,0.0
2020-02-02,US-NM,538,45.0
2020-02-09,US-NM,538,0.0
2020-02-16,US-NM,538,0.0
2020-02-23,US-NM,538,0.0
2020-03-01,US-NM,538,0.0
2020-03-08,US-NM,538,45.0
2020-03-15,US-NM,538,0.0
2020-03-22,US-NM,538,40.0
2020-03-29,US-NM,538,0.0
2020-04-05,US-NM,538,0.0
2020-04-12,US-NM,538,0.0
2020-04-19,US-NM,538,39.0
2020-04-26,US-NM,538,0.0
2020-05-03,US-NM,538,0.0
2020-05-10,US-NM,538,0.0
2020-05-17,US-NM,538,0.0
2020-05-24,US-NM,538,0.0
2020-05-31,US-NM,538,0.0
2020-06-07,US-NM,538,42.0
2020-06-14,US-NM,538,45.0
2020-06-21,US-NM,538,44.0
2020-06-28,US-NM,538,0.0
2020-07-05,US-NM,538,46.0
2020-07-12,US-NM,538,46.0
2020-07-19,US-NM,538,47.0
2020-07-26,US-NM,538,0.0
2020-08-02,US-NM,538,47.0
2020-08-09,US-NM,538,0.0
2020-08-16,US-NM,538,47.0
2020-08-23,US-NM,538,0.0
2020-08-30,US-NM,538,0.0
2020-09-06,US-NM,538,45.0
2020-09-13,US-NM,538,0.0
2020-09-20,US-NM,538,44.0
2020-09-27,US-NM,538,0.0
2020-10-04,US-NM,538,0.0
2020-10-11,US-NM,538,0.0
2020-10-18,US-NM,538,51.0
2020-10-25,US-NM,538,0.0
2020-11-01,US-NM,538,0.0
2020-11-08,US-NM,538,0.0
2020-11-15,US-NM,538,100.0
2020-11-22,US-NM,538,51.0
2020-11-29,US-NM,538,98.0
2020-12-06,US-NM,538,0.0
2020-12-13,US-NM,538,0.0
2020-12-20,US-NM,538,0.0
2020-12-27,US-NM,538,50.0
2020-01-05,US-NM,555,75.0
2020-01-12,US-NM,555,0.0
2020-01-19,US-NM,555,0.0
2020-01-26,US-NM,555,0.0
2020-02-02,US-NM,555,0.0
2020-02-09,US-NM,555,0.0
2020-02-16,US-NM,555,66.0
2020-02-23,US-NM,555,0.0
2020-03-01,US-NM,555,0.0
2020-03-08,US-NM,555,0.0
2020-03-15,US-NM,555,32.0
2020-03-22,US-NM,555,90.0
2020-03-29,US-NM,555,88.0
2020-04-05,US-NM,555,59.0
2020-04-12,US-NM,555,0.0
2020-04-19,US-NM,555,86.0
2020-04-26,US-NM,555,29.0
2020-05-03,US-NM,555,29.0
2020-05-10,US-NM,555,90.0
2020-05-17,US-NM,555,63.0
2020-05-24,US-NM,555,0.0
2020-05-31,US-NM,555,31.0
2020-06-07,US-NM,555,0.0
2020-06-14,US-NM,555,100.0
2020-06-21,US-NM,555,66.0
2020-06-28,US-NM,555,0.0
2020-07-05,US-NM,555,34.0
2020-07-12,US-NM,555,69.0
2020-07-19,US-NM,555,0.0
2020-07-26,US-NM,555,35.0
2020-08-02,US-NM,555,34.0
2020-08-09,US-NM,555,0.0
2020-08-16,US-NM,555,34.0
2020-08-23,US-NM,555,32.0
2020-08-30,US-NM,555,62.0
2020-09-06,US-NM,555,63.0
2020-09-13,US-NM,555,0.0
2020-09-20,US-NM,555,0.0
2020-09-27,US-NM,555,0.0
2020-10-04,US-NM,555,33.0
2020-10-11,US-NM,555,0.0
2020-10-18,US-NM,555,35.0
2020-10-25,US-NM,555,0.0
2020-11-01,US-NM,555,59.0
2020-11-08,US-NM,555,34.0
2020-11-15,US-NM,555,35.0
2020-11-22,US-NM,555,36.0
2020-11-29,US-NM,555,35.0
